FID;NOME;GEOCODIGO;POINT_X;POINT_Y;NOMEUF;SIGLAUF
328;Vila Maria;4323408;-52.152186;-28.557491;RIO GRANDE DO SUL;RS
329;Victor Graeff;4323200;-52.685267;-28.549507;RIO GRANDE DO SUL;RS
330;São Domingos do Sul;4318051;-51.867809;-28.538135;RIO GRANDE DO SUL;RS
331;Augusto Pestana;4301503;-54.006709;-28.533913;RIO GRANDE DO SUL;RS
332;Nicolau Vergueiro;4312674;-52.448517;-28.520045;RIO GRANDE DO SUL;RS
333;São Jorge;4318440;-51.715833;-28.500755;RIO GRANDE DO SUL;RS
334;Treviso;4218350;-49.490292;-28.498785;SANTA CATARINA;SC
335;Santo Antônio do Palma;4317558;-52.008986;-28.495388;RIO GRANDE DO SUL;RS
336;Santo Antônio das Missões;4317707;-55.426602;-28.493641;RIO GRANDE DO SUL;RS
337;Urussanga;4219002;-49.330859;-28.490840;SANTA CATARINA;SC
338;Vanini;4322558;-51.834846;-28.490743;RIO GRANDE DO SUL;RS
339;Laguna;4209409;-48.825678;-28.485399;SANTA CATARINA;SC
340;Pedras Grandes;4212403;-49.209584;-28.485062;SANTA CATARINA;SC
341;Tubarão;4218707;-49.037531;-28.482652;SANTA CATARINA;SC
342;Colorado;4305603;-52.991487;-28.472597;RIO GRANDE DO SUL;RS
343;Entre-Ijuís;4306932;-54.301737;-28.459515;RIO GRANDE DO SUL;RS
344;Não-Me-Toque;4312658;-52.825014;-28.459043;RIO GRANDE DO SUL;RS
345;Marau;4311809;-52.268677;-28.454836;RIO GRANDE DO SUL;RS
346;Capivari de Baixo;4203956;-48.944572;-28.454674;SANTA CATARINA;SC
347;Pejuçara;4314308;-53.593853;-28.454056;RIO GRANDE DO SUL;RS
348;Ernestina;4307054;-52.554110;-28.420518;RIO GRANDE DO SUL;RS
349;São Luiz Gonzaga;4318903;-54.891302;-28.417821;RIO GRANDE DO SUL;RS
350;David Canabarro;4306304;-51.813376;-28.415828;RIO GRANDE DO SUL;RS
351;Coronel Barros;4305871;-54.060531;-28.404255;RIO GRANDE DO SUL;RS
352;Pescaria Brava;4212650;-48.886269;-28.402589;SANTA CATARINA;SC
353;Saldanha Marinho;4316436;-53.094625;-28.386794;RIO GRANDE DO SUL;RS
354;Gentil;4308854;-52.040001;-28.386532;RIO GRANDE DO SUL;RS
355;Lauro Muller;4209607;-49.452036;-28.385081;SANTA CATARINA;SC
356;Muitos Capões;4312617;-51.229766;-28.384811;RIO GRANDE DO SUL;RS
357;Ibiraiaras;4309902;-51.629608;-28.381528;RIO GRANDE DO SUL;RS
358;Vitória das Missões;4323754;-54.463703;-28.381179;RIO GRANDE DO SUL;RS
359;Santa Bárbara do Sul;4316709;-53.284804;-28.373476;RIO GRANDE DO SUL;RS
360;Vacaria;4322509;-50.924025;-28.370092;RIO GRANDE DO SUL;RS
361;Santo Antônio do Planalto;4317756;-52.680234;-28.363438;RIO GRANDE DO SUL;RS
362;Bom Jardim da Serra;4202503;-49.652972;-28.361285;SANTA CATARINA;SC
363;Gravatal;4206207;-49.020299;-28.355237;SANTA CATARINA;SC
364;Bozano;4302584;-53.751637;-28.354581;RIO GRANDE DO SUL;RS
365;São Ludgero;4217006;-49.168915;-28.352922;SANTA CATARINA;SC
366;Ciríaco;4305504;-51.917723;-28.345051;RIO GRANDE DO SUL;RS
367;Caibaté;4303301;-54.654770;-28.335114;RIO GRANDE DO SUL;RS
368;Panambi;4313904;-53.507404;-28.330161;RIO GRANDE DO SUL;RS
369;Muliterno;4312625;-51.777026;-28.326381;RIO GRANDE DO SUL;RS
370;Ijuí;4310207;-53.895117;-28.320262;RIO GRANDE DO SUL;RS
371;São Joaquim;4216503;-50.013820;-28.298176;SANTA CATARINA;SC
372;Orleans;4211702;-49.372507;-28.280894;SANTA CATARINA;SC
373;Carazinho;4304705;-52.864549;-28.277675;RIO GRANDE DO SUL;RS
374;Mato Castelhano;4312138;-52.199572;-28.277380;RIO GRANDE DO SUL;RS
375;Passo Fundo;4314100;-52.452432;-28.268179;RIO GRANDE DO SUL;RS
376;Rolador;4315958;-54.833970;-28.255140;RIO GRANDE DO SUL;RS
377;Santo Ângelo;4317509;-54.297765;-28.249996;RIO GRANDE DO SUL;RS
378;Caseiros;4304952;-51.737314;-28.248071;RIO GRANDE DO SUL;RS
379;Mato Queimado;4312179;-54.656070;-28.243165;RIO GRANDE DO SUL;RS
380;Braço do Norte;4202800;-49.144184;-28.241398;SANTA CATARINA;SC
381;Armazém;4201505;-49.015919;-28.238237;SANTA CATARINA;SC
382;Garruchos;4308656;-55.538426;-28.233301;RIO GRANDE DO SUL;RS
383;Imaruí;4207205;-48.834364;-28.231823;SANTA CATARINA;SC
384;Lagoa Vermelha;4311304;-51.501593;-28.226303;RIO GRANDE DO SUL;RS
385;Água Santa;4300059;-52.051278;-28.215047;RIO GRANDE DO SUL;RS
386;Ajuricaba;4300208;-53.737099;-28.210190;RIO GRANDE DO SUL;RS
387;Dezesseis de Novembro;4306353;-55.079274;-28.204864;RIO GRANDE DO SUL;RS
388;São Nicolau;4319208;-55.247841;-28.202702;RIO GRANDE DO SUL;RS
389;Imbituba;4207304;-48.702041;-28.193448;SANTA CATARINA;SC
390;Santa Cecília do Sul;4316733;-51.897636;-28.181008;RIO GRANDE DO SUL;RS
391;Catuípe;4305009;-54.034678;-28.167837;RIO GRANDE DO SUL;RS
392;Guarani das Missões;4309506;-54.586545;-28.167563;RIO GRANDE DO SUL;RS
393;Condor;4305702;-53.494001;-28.165913;RIO GRANDE DO SUL;RS
394;Grão Pará;4206108;-49.314586;-28.155019;SANTA CATARINA;SC
395;Capão Bonito do Sul;4304622;-51.389388;-28.151938;RIO GRANDE DO SUL;RS
396;Sete de Setembro;4320578;-54.460530;-28.145436;RIO GRANDE DO SUL;RS
397;Coqueiros do Sul;4305850;-52.758362;-28.131322;RIO GRANDE DO SUL;RS
398;Cerro Largo;4305207;-54.739475;-28.130961;RIO GRANDE DO SUL;RS
399;Almirante Tamandaré do Sul;4300471;-52.907375;-28.129782;RIO GRANDE DO SUL;RS
400;Vila Lângaro;4323358;-52.141732;-28.128108;RIO GRANDE DO SUL;RS
401;São Martinho;4217105;-48.973077;-28.125257;SANTA CATARINA;SC
402;São Pedro do Butiá;4319372;-54.894758;-28.123460;RIO GRANDE DO SUL;RS
403;Coxilha;4305975;-52.332216;-28.121468;RIO GRANDE DO SUL;RS
404;Ibiaçá;4309803;-51.787520;-28.101954;RIO GRANDE DO SUL;RS
405;Salvador das Missões;4316477;-54.831752;-28.099379;RIO GRANDE DO SUL;RS
406;Chapada;4305306;-53.115524;-28.096499;RIO GRANDE DO SUL;RS
407;Rio Fortuna;4214904;-49.190738;-28.093482;SANTA CATARINA;SC
408;Nova Ramada;4313334;-53.703660;-28.076337;RIO GRANDE DO SUL;RS
409;Pirapó;4314555;-55.244052;-28.064883;RIO GRANDE DO SUL;RS
410;Capão Alto;4203253;-50.606677;-28.062360;SANTA CATARINA;SC
411;Tapejara;4320909;-52.010811;-28.058949;RIO GRANDE DO SUL;RS
412;Roque Gonzales;4316303;-55.089090;-28.058812;RIO GRANDE DO SUL;RS
413;Garopaba;4205704;-48.658371;-28.046427;SANTA CATARINA;SC
414;Urubici;4218905;-49.578366;-28.038901;SANTA CATARINA;SC
415;Ubiretama;4322343;-54.645863;-28.037536;RIO GRANDE DO SUL;RS
416;Esmeralda;4307401;-51.170213;-28.037188;RIO GRANDE DO SUL;RS
417;Pontão;4314779;-52.641860;-28.036261;RIO GRANDE DO SUL;RS
418;Giruá;4309001;-54.299426;-28.029817;RIO GRANDE DO SUL;RS
419;Senador Salgado Filho;4320321;-54.536506;-28.028979;RIO GRANDE DO SUL;RS
420;Urupema;4218954;-49.901078;-28.023998;SANTA CATARINA;SC
421;Lages;4209300;-50.340768;-28.020980;SANTA CATARINA;SC
422;Santa Rosa de Lima;4215604;-49.183032;-28.011515;SANTA CATARINA;SC
423;Sertão;4320503;-52.314643;-28.009542;RIO GRANDE DO SUL;RS
424;Nova Boa Vista;4312955;-52.979062;-27.996823;RIO GRANDE DO SUL;RS
425;São Paulo das Missões;4319307;-54.975393;-27.988802;RIO GRANDE DO SUL;RS
426;Chiapetta;4305405;-53.909975;-27.986820;RIO GRANDE DO SUL;RS
427;Paulo Lopes;4212304;-48.761062;-27.964846;SANTA CATARINA;SC
428;Painel;4211892;-50.072246;-27.963328;SANTA CATARINA;SC
429;Campina das Missões;4303707;-54.833883;-27.962880;RIO GRANDE DO SUL;RS
430;Sananduva;4316600;-51.800866;-27.956931;RIO GRANDE DO SUL;RS
431;São Bonifácio;4215901;-48.940193;-27.956491;SANTA CATARINA;SC
432;Charrua;4305371;-52.000728;-27.944757;RIO GRANDE DO SUL;RS
433;Sarandi;4320107;-52.895897;-27.941046;RIO GRANDE DO SUL;RS
434;Palmeira das Missões;4313706;-53.382772;-27.940634;RIO GRANDE DO SUL;RS
435;Cândido Godói;4304309;-54.719552;-27.933688;RIO GRANDE DO SUL;RS
436;Porto Xavier;4315107;-55.143850;-27.931873;RIO GRANDE DO SUL;RS
437;Ipiranga do Sul;4310462;-52.418767;-27.930498;RIO GRANDE DO SUL;RS
438;Tupanci do Sul;4322186;-51.537489;-27.929816;RIO GRANDE DO SUL;RS
439;Estação;4307559;-52.290612;-27.928278;RIO GRANDE DO SUL;RS
440;Santo Expedito do Sul;4317954;-51.661148;-27.923101;RIO GRANDE DO SUL;RS
441;Barra Funda;4301958;-53.016346;-27.921803;RIO GRANDE DO SUL;RS
442;Rio Rufino;4215059;-49.754123;-27.914457;SANTA CATARINA;SC
443;Santo Augusto;4317806;-53.756219;-27.903013;RIO GRANDE DO SUL;RS
444;Independência;4310405;-54.180956;-27.901299;RIO GRANDE DO SUL;RS
445;Inhacorá;4310413;-54.030269;-27.900717;RIO GRANDE DO SUL;RS
446;Novo Barreiro;4313490;-53.116129;-27.899141;RIO GRANDE DO SUL;RS
447;Anitápolis;4201109;-49.139592;-27.879703;SANTA CATARINA;SC
448;Santa Rosa;4317202;-54.497201;-27.864298;RIO GRANDE DO SUL;RS
449;Floriano Peixoto;4308250;-52.045557;-27.857815;RIO GRANDE DO SUL;RS
450;Pinhal da Serra;4314464;-51.219540;-27.852620;RIO GRANDE DO SUL;RS
451;Getúlio Vargas;4308904;-52.180517;-27.852313;RIO GRANDE DO SUL;RS
452;Porto Lucena;4315008;-54.959189;-27.850709;RIO GRANDE DO SUL;RS
453;Campo Belo do Sul;4203402;-50.770683;-27.846805;SANTA CATARINA;SC
454;Quatro Irmãos;4315313;-52.471461;-27.843014;RIO GRANDE DO SUL;RS
455;Rondinha;4316204;-52.893296;-27.831676;RIO GRANDE DO SUL;RS
456;Erebango;4306973;-52.318019;-27.829006;RIO GRANDE DO SUL;RS
457;São Valério do Sul;4319737;-53.909024;-27.820728;RIO GRANDE DO SUL;RS
458;Cacique Doble;4303202;-51.677037;-27.814282;RIO GRANDE DO SUL;RS
459;Alegria;4300455;-54.056498;-27.813419;RIO GRANDE DO SUL;RS
460;Ronda Alta;4316105;-52.748769;-27.811270;RIO GRANDE DO SUL;RS
461;Santo Cristo;4317905;-54.710885;-27.798471;RIO GRANDE DO SUL;RS
462;Coronel Bicaco;4305900;-53.646369;-27.798051;RIO GRANDE DO SUL;RS
463;São João da Urtiga;4318424;-51.835345;-27.796912;RIO GRANDE DO SUL;RS
464;São José das Missões;4318457;-53.131571;-27.794331;RIO GRANDE DO SUL;RS
465;Jacutinga;4310900;-52.547411;-27.786869;RIO GRANDE DO SUL;RS
466;Bom Retiro;4202602;-49.563885;-27.785316;SANTA CATARINA;SC
467;São Pedro das Missões;4319364;-53.239681;-27.782382;RIO GRANDE DO SUL;RS
468;Palhoça;4211900;-48.671008;-27.779709;SANTA CATARINA;SC
469;Cerro Negro;4204178;-50.931871;-27.776368;SANTA CATARINA;SC
470;Centenário;4305116;-52.002921;-27.775060;RIO GRANDE DO SUL;RS
471;São José do Ouro;4318606;-51.560452;-27.771966;RIO GRANDE DO SUL;RS
472;Bocaina do Sul;4202438;-49.909611;-27.763110;SANTA CATARINA;SC
473;Porto Vera Cruz;4315073;-54.891351;-27.754718;RIO GRANDE DO SUL;RS
474;Novo Xingu;4313466;-53.057711;-27.744419;RIO GRANDE DO SUL;RS
475;Santo Amaro da Imperatriz;4215703;-48.796383;-27.741699;SANTA CATARINA;SC
476;Campinas do Sul;4303806;-52.654660;-27.738149;RIO GRANDE DO SUL;RS
477;São José do Inhacorá;4318499;-54.126498;-27.737144;RIO GRANDE DO SUL;RS
478;Águas Mornas;4200606;-48.936097;-27.732571;SANTA CATARINA;SC
479;Três de Maio;4321808;-54.266579;-27.731821;RIO GRANDE DO SUL;RS
480;Anita Garibaldi;4201000;-51.079036;-27.730542;SANTA CATARINA;SC
481;São Martinho;4319109;-53.953605;-27.728580;RIO GRANDE DO SUL;RS
482;Barracão;4301800;-51.438695;-27.723016;RIO GRANDE DO SUL;RS
483;Paim Filho;4313607;-51.780627;-27.721924;RIO GRANDE DO SUL;RS
484;Paulo Bento;4314134;-52.395788;-27.709992;RIO GRANDE DO SUL;RS
485;Áurea;4301552;-52.076539;-27.708715;RIO GRANDE DO SUL;RS
486;Sagrada Família;4316428;-53.132002;-27.707693;RIO GRANDE DO SUL;RS
487;Tuparendi;4322301;-54.555038;-27.706316;RIO GRANDE DO SUL;RS
488;Alfredo Wagner;4200705;-49.330592;-27.706005;SANTA CATARINA;SC
489;Carlos Gomes;4304853;-51.929685;-27.703339;RIO GRANDE DO SUL;RS
490;Lajeado do Bugre;4311429;-53.206015;-27.703329;RIO GRANDE DO SUL;RS
491;Boa Vista das Missões;4302154;-53.342334;-27.703061;RIO GRANDE DO SUL;RS
492;Constantina;4305801;-52.990369;-27.689089;RIO GRANDE DO SUL;RS
493;Engenho Velho;4306924;-52.908301;-27.684505;RIO GRANDE DO SUL;RS
494;Dois Irmãos das Missões;4306429;-53.496137;-27.676270;RIO GRANDE DO SUL;RS
495;Boa Vista do Buricá;4302204;-54.099981;-27.674842;RIO GRANDE DO SUL;RS
496;Rancho Queimado;4214300;-49.090421;-27.673789;SANTA CATARINA;SC
497;Campo Novo;4304002;-53.823960;-27.668008;RIO GRANDE DO SUL;RS
498;Ponte Preta;4314787;-52.506363;-27.655066;RIO GRANDE DO SUL;RS
499;Celso Ramos;4204152;-51.308046;-27.651805;SANTA CATARINA;SC
500;Alecrim;4300307;-54.783175;-27.651727;RIO GRANDE DO SUL;RS
501;Erechim;4307005;-52.257352;-27.643922;RIO GRANDE DO SUL;RS
502;Sede Nova;4320230;-53.953088;-27.640955;RIO GRANDE DO SUL;RS
503;Tucunduva;4322103;-54.430823;-27.639350;RIO GRANDE DO SUL;RS
504;Jaboticaba;4310850;-53.264370;-27.629701;RIO GRANDE DO SUL;RS
505;Cerro Grande;4305157;-53.163253;-27.628364;RIO GRANDE DO SUL;RS
506;Cruzaltense;4306130;-52.642718;-27.627561;RIO GRANDE DO SUL;RS
507;Três Palmeiras;4321857;-52.833352;-27.618286;RIO GRANDE DO SUL;RS
508;Maximiliano de Almeida;4312203;-51.816045;-27.603791;RIO GRANDE DO SUL;RS
509;Gaurama;4308706;-52.115784;-27.598918;RIO GRANDE DO SUL;RS
510;São José do Cerrito;4216800;-50.650821;-27.597829;SANTA CATARINA;SC
511;Correia Pinto;4204558;-50.377793;-27.597673;SANTA CATARINA;SC
512;Nova Candelária;4313011;-54.126360;-27.595799;RIO GRANDE DO SUL;RS
513;Porto Mauá;4315057;-54.657128;-27.591934;RIO GRANDE DO SUL;RS
514;Horizontina;4309605;-54.297454;-27.591492;RIO GRANDE DO SUL;RS
515;São Pedro de Alcântara;4217253;-48.837297;-27.591375;SANTA CATARINA;SC
516;Machadinho;4311700;-51.674496;-27.586690;RIO GRANDE DO SUL;RS
517;Florianópolis;4205407;-48.489329;-27.585684;SANTA CATARINA;SC
518;Abdon Batista;4200051;-51.055570;-27.584087;SANTA CATARINA;SC
519;Chapadão do Lageado;4204194;-49.556369;-27.582725;SANTA CATARINA;SC
520;Braga;4302600;-53.743086;-27.578979;RIO GRANDE DO SUL;RS
521;São José;4216602;-48.672899;-27.577183;SANTA CATARINA;SC
522;Humaitá;4309704;-53.979994;-27.574233;RIO GRANDE DO SUL;RS
523;Redentora;4315404;-53.633342;-27.572178;RIO GRANDE DO SUL;RS
524;Viadutos;4322905;-51.994281;-27.571698;RIO GRANDE DO SUL;RS
525;Barão de Cotegipe;4301701;-52.417437;-27.567587;RIO GRANDE DO SUL;RS
526;Palmeira;4212056;-50.161652;-27.562712;SANTA CATARINA;SC
527;Novo Tiradentes;4313441;-53.167652;-27.561470;RIO GRANDE DO SUL;RS
528;São Valentim;4319703;-52.559808;-27.553761;RIO GRANDE DO SUL;RS
529;Liberato Salzano;4311601;-53.063780;-27.550287;RIO GRANDE DO SUL;RS
530;Petrolândia;4212700;-49.682461;-27.545718;SANTA CATARINA;SC
531;Bom Progresso;4302378;-53.848901;-27.545179;RIO GRANDE DO SUL;RS
532;Novo Machado;4313425;-54.536970;-27.545051;RIO GRANDE DO SUL;RS
533;Angelina;4200903;-49.067556;-27.543148;SANTA CATARINA;SC
534;Pinhal;4314456;-53.235280;-27.529077;RIO GRANDE DO SUL;RS
535;Trindade do Sul;4321956;-52.898723;-27.527803;RIO GRANDE DO SUL;RS
536;Entre Rios do Sul;4306957;-52.726740;-27.518342;RIO GRANDE DO SUL;RS
537;Otacílio Costa;4211751;-49.971110;-27.517732;SANTA CATARINA;SC
538;Erval Seco;4307302;-53.519655;-27.513368;RIO GRANDE DO SUL;RS
539;Imbuia;4207403;-49.406134;-27.503386;SANTA CATARINA;SC
540;Seberi;4320206;-53.362540;-27.501222;RIO GRANDE DO SUL;RS
541;Antônio Carlos;4201208;-48.833503;-27.496884;SANTA CATARINA;SC
542;Três Arroios;4321634;-52.179901;-27.492360;RIO GRANDE DO SUL;RS
543;Miraguaí;4312302;-53.746495;-27.490075;RIO GRANDE DO SUL;RS
544;Doutor Maurício Cardoso;4306734;-54.366276;-27.488373;RIO GRANDE DO SUL;RS
545;Crissiumal;4306007;-54.136249;-27.487617;RIO GRANDE DO SUL;RS
546;Benjamin Constant do Sul;4302055;-52.642991;-27.485949;RIO GRANDE DO SUL;RS
547;Marcelino Ramos;4311908;-51.950613;-27.478385;RIO GRANDE DO SUL;RS
548;Zortéa;4219853;-51.535717;-27.477081;SANTA CATARINA;SC
549;Leoberto Leal;4209805;-49.257122;-27.471866;SANTA CATARINA;SC
550;Vargem;4219150;-50.950377;-27.466822;SANTA CATARINA;SC
551;Rodeio Bonito;4315909;-53.170816;-27.463169;RIO GRANDE DO SUL;RS
552;Piratuba;4213104;-51.773022;-27.460980;SANTA CATARINA;SC
553;Agrolândia;4200200;-49.824460;-27.454578;SANTA CATARINA;SC
554;Ituporanga;4208500;-49.539318;-27.452535;SANTA CATARINA;SC
555;Gramado dos Loureiros;4309126;-52.914807;-27.445692;RIO GRANDE DO SUL;RS
556;Três Passos;4321907;-53.929302;-27.441146;RIO GRANDE DO SUL;RS
557;Atalanta;4201802;-49.742755;-27.437399;SANTA CATARINA;SC
558;Cristal do Sul;4306072;-53.248766;-27.432597;RIO GRANDE DO SUL;RS
559;Major Gercino;4210209;-49.052705;-27.427677;SANTA CATARINA;SC
560;Biguaçu;4202305;-48.707239;-27.426975;SANTA CATARINA;SC
561;Alto Bela Vista;4200754;-51.926074;-27.421385;SANTA CATARINA;SC
562;Severiano de Almeida;4320602;-52.111253;-27.415107;RIO GRANDE DO SUL;RS
563;Campos Novos;4203600;-51.244689;-27.413126;SANTA CATARINA;SC
564;Capinzal;4203907;-51.631069;-27.411944;SANTA CATARINA;SC
565;Ponte Alta;4213302;-50.298838;-27.410482;SANTA CATARINA;SC
566;Taquaruçu do Sul;4321329;-53.485580;-27.408583;RIO GRANDE DO SUL;RS
567;Barra do Rio Azul;4301925;-52.407418;-27.402854;RIO GRANDE DO SUL;RS
568;Vidal Ramos;4219200;-49.348763;-27.389045;SANTA CATARINA;SC
569;Aratiba;4300901;-52.302575;-27.387353;RIO GRANDE DO SUL;RS
570;Faxinalzinho;4308052;-52.675346;-27.376733;RIO GRANDE DO SUL;RS
571;Tenente Portela;4321402;-53.764232;-27.372643;RIO GRANDE DO SUL;RS
572;Ipira;4207601;-51.798650;-27.371045;SANTA CATARINA;SC
573;Nonoai;4312708;-52.857175;-27.369521;RIO GRANDE DO SUL;RS
574;Braço do Trombudo;4202859;-49.903627;-27.368927;SANTA CATARINA;SC
575;Tiradentes do Sul;4321477;-54.121021;-27.368111;RIO GRANDE DO SUL;RS
576;Ametista do Sul;4300646;-53.193171;-27.365429;RIO GRANDE DO SUL;RS
577;Governador Celso Ramos;4206009;-48.582943;-27.361335;SANTA CATARINA;SC
578;Itatiba do Sul;4310702;-52.478018;-27.355746;RIO GRANDE DO SUL;RS
579;Peritiba;4212601;-51.874777;-27.351244;SANTA CATARINA;SC
580;Erval Grande;4307203;-52.580814;-27.351173;RIO GRANDE DO SUL;RS
581;Brunópolis;4202875;-50.844285;-27.347231;SANTA CATARINA;SC
582;Mariano Moro;4312005;-52.168332;-27.342892;RIO GRANDE DO SUL;RS
583;Frederico Westphalen;4308508;-53.360013;-27.340677;RIO GRANDE DO SUL;RS
584;Planalto;4314704;-53.077453;-27.335966;RIO GRANDE DO SUL;RS
585;São João Batista;4216305;-48.860116;-27.328923;SANTA CATARINA;SC
586;Aurora;4201901;-49.589601;-27.328900;SANTA CATARINA;SC
587;Esperança do Sul;4307450;-54.009152;-27.328182;RIO GRANDE DO SUL;RS
588;Palmitinho;4313805;-53.587896;-27.328162;RIO GRANDE DO SUL;RS
589;Agronômica;4200309;-49.719611;-27.327129;SANTA CATARINA;SC
590;Vista Alegre;4323507;-53.510340;-27.325256;RIO GRANDE DO SUL;RS
591;Nova Trento;4211504;-49.042504;-27.313665;SANTA CATARINA;SC
592;Trombudo Central;4218608;-49.810947;-27.311471;SANTA CATARINA;SC
593;São Cristovão do Sul;4216057;-50.349108;-27.295986;SANTA CATARINA;SC
594;Curitibanos;4204806;-50.617064;-27.292944;SANTA CATARINA;SC
595;Pouso Redondo;4213708;-49.977335;-27.286912;SANTA CATARINA;SC
596;Erval Velho;4205209;-51.421609;-27.284525;SANTA CATARINA;SC
597;Ouro;4211801;-51.681431;-27.283263;SANTA CATARINA;SC
598;Presidente Nereu;4214102;-49.353809;-27.267513;SANTA CATARINA;SC
599;Vista Gaúcha;4323705;-53.700220;-27.265660;RIO GRANDE DO SUL;RS
600;Rio dos Índios;4315552;-52.879416;-27.252642;RIO GRANDE DO SUL;RS
601;Lacerdópolis;4209201;-51.589707;-27.250540;SANTA CATARINA;SC
602;Iraí;4310504;-53.241547;-27.249389;RIO GRANDE DO SUL;RS
603;Tijucas;4218004;-48.700636;-27.246838;SANTA CATARINA;SC
604;Caiçara;4303400;-53.466988;-27.246645;RIO GRANDE DO SUL;RS
605;Itá;4208005;-52.332760;-27.244095;SANTA CATARINA;SC
606;Derrubadas;4306320;-53.893376;-27.240069;RIO GRANDE DO SUL;RS
607;Concórdia;4204301;-52.007671;-27.238972;SANTA CATARINA;SC
608;Canelinha;4203709;-48.802602;-27.234727;SANTA CATARINA;SC
609;Presidente Castello Branco;4213906;-51.781006;-27.233739;SANTA CATARINA;SC
610;Pinheirinho do Vale;4314498;-53.634468;-27.221951;RIO GRANDE DO SUL;RS
611;Botuverá;4202701;-49.124803;-27.219971;SANTA CATARINA;SC
612;Alpestre;4300505;-53.063840;-27.217488;RIO GRANDE DO SUL;RS
613;Paial;4211876;-52.488286;-27.212908;SANTA CATARINA;SC
614;Ibiam;4206751;-51.215460;-27.208728;SANTA CATARINA;SC
615;Laurentino;4209508;-49.733527;-27.207516;SANTA CATARINA;SC
616;Barra do Guarita;4301859;-53.763237;-27.206647;RIO GRANDE DO SUL;RS
617;Rio do Sul;4214805;-49.629696;-27.195941;SANTA CATARINA;SC
618;Herval D'oeste;4206702;-51.411283;-27.195247;SANTA CATARINA;SC
619;Monte Carlo;4211058;-50.927739;-27.193971;SANTA CATARINA;SC
620;Frei Rogério;4205555;-50.765387;-27.190937;SANTA CATARINA;SC
621;Lontras;4209904;-49.507477;-27.189230;SANTA CATARINA;SC
622;Mirim Doce;4210852;-50.170531;-27.188245;SANTA CATARINA;SC
623;Ponte Alta do Norte;4213351;-50.417977;-27.180521;SANTA CATARINA;SC
624;Porto Belo;4213500;-48.615962;-27.174374;SANTA CATARINA;SC
625;Bombinhas;4202453;-48.520106;-27.172396;SANTA CATARINA;SC
626;Vicente Dutra;4323101;-53.388109;-27.171263;RIO GRANDE DO SUL;RS
627;Rio do Oeste;4214607;-49.840459;-27.158809;SANTA CATARINA;SC
628;Joaçaba;4209003;-51.589735;-27.150860;SANTA CATARINA;SC
629;Seara;4217501;-52.341040;-27.147992;SANTA CATARINA;SC
630;Caxambu do Sul;4204103;-52.920842;-27.147164;SANTA CATARINA;SC
631;Tangará;4217907;-51.148078;-27.147062;SANTA CATARINA;SC
632;Jaborá;4208609;-51.767882;-27.143371;SANTA CATARINA;SC
633;Arabutã;4201273;-52.181774;-27.141060;SANTA CATARINA;SC
634;Chapecó;4204202;-52.650248;-27.125828;SANTA CATARINA;SC
635;Brusque;4202909;-48.909325;-27.124568;SANTA CATARINA;SC
636;Apiúna;4201257;-49.364272;-27.124180;SANTA CATARINA;SC
637;Guatambú;4206652;-52.782958;-27.115935;SANTA CATARINA;SC
638;Itapiranga;4208401;-53.712384;-27.112423;SANTA CATARINA;SC
639;Itapema;4208302;-48.633919;-27.109199;SANTA CATARINA;SC
640;Guabiruba;4206306;-49.020910;-27.102889;SANTA CATARINA;SC
641;Mondaí;4211009;-53.446562;-27.099100;SANTA CATARINA;SC
642;São João do Oeste;4216255;-53.591125;-27.093382;SANTA CATARINA;SC
643;Ibicaré;4206801;-51.370214;-27.092766;SANTA CATARINA;SC
644;Palmitos;4212106;-53.179540;-27.092543;SANTA CATARINA;SC
645;Luzerna;4210035;-51.506393;-27.090025;SANTA CATARINA;SC
646;Taió;4217808;-50.093320;-27.078995;SANTA CATARINA;SC
647;Camboriú;4203204;-48.708882;-27.070853;SANTA CATARINA;SC
648;Arvoredo;4201653;-52.442028;-27.070758;SANTA CATARINA;SC
649;Presidente Getúlio;4214003;-49.713835;-27.062210;SANTA CATARINA;SC
650;Águas de Chapecó;4200507;-52.956937;-27.054105;SANTA CATARINA;SC
651;Planalto Alegre;4213153;-52.869822;-27.052777;SANTA CATARINA;SC
652;Pinheiro Preto;4213005;-51.230175;-27.051061;SANTA CATARINA;SC
653;Catanduvas;4204004;-51.696350;-27.044956;SANTA CATARINA;SC
654;Ipumirim;4207700;-52.152233;-27.040418;SANTA CATARINA;SC
655;Fraiburgo;4205506;-50.873087;-27.037554;SANTA CATARINA;SC
656;Lindóia do Sul;4209854;-52.052300;-27.031548;SANTA CATARINA;SC
657;São Carlos;4216008;-53.031679;-27.030332;SANTA CATARINA;SC
658;Caibi;4203105;-53.263071;-27.024979;SANTA CATARINA;SC
659;Irani;4207809;-51.918068;-27.024948;SANTA CATARINA;SC
660;Xavantina;4219606;-52.321296;-27.021207;SANTA CATARINA;SC
661;Ibirama;4206900;-49.528365;-27.018362;SANTA CATARINA;SC
662;Balneário Camboriú;4202008;-48.620501;-27.005573;SANTA CATARINA;SC
663;Videira;4219309;-51.126197;-27.005562;SANTA CATARINA;SC
664;Iporã do Oeste;4207650;-53.488874;-27.000605;SANTA CATARINA;SC
665;Indaial;4207502;-49.224868;-26.994453;SANTA CATARINA;SC
666;Tunápolis;4218756;-53.647088;-26.989757;SANTA CATARINA;SC
667;Dona Emma;4205100;-49.779363;-26.988405;SANTA CATARINA;SC
